    Ca 46  (n,a    )  Ar 43   1.99319E-08+- 6.00000E+01          Ca 47  (n,2n   )  Ca 46   3.80316E-04+- 4.00000E+01
    Ca 47  (n,g    )  Ca 48   6.29062E-02+- 8.32057E+02          Ca 47  (n,p    )  K  47   9.43091E-07+- 5.00000E+01
    Ca 47  (n,a    )  Ar 44   2.10532E-08+- 6.00000E+01          Ca 48  (n,g    )  Ca 49   8.98181E-02+- 9.82077E+00
    Ca 48  (n,a    )  Ar 45   3.20850E-08+- 2.90000E+01          Sc 44m (n,n    )  Sc 44   1.91453E-01+- 1.00000E+02
    Sc 44m (n,2n   )  Sc 43   3.12750E-07+- 4.00000E+01          Sc 44m (n,na   )  K  40   4.14007E-09+- 1.00000E+02
    Sc 44m (n,np   )  Ca 43   1.26683E-04+- 1.00000E+02          Sc 44m (n,g    )  Sc 45   7.64078E-02+- 7.81025E+01
    Sc 44m (n,g    )  Sc 45m  1.78202E-01+- 7.81025E+01          Sc 44m (n,p    )  Ca 44   1.75341E+00+- 5.00000E+01
    Sc 44m (n,d    )  Ca 43   2.20909E-06+- 1.00000E+02          Sc 44m (n,t    )  Ca 42   1.17091E-09+- 6.00000E+01
    Sc 44m (n,a    )  K  41   3.04302E-03+- 6.00000E+01          Sc 44m (n,2a   )  Cl 37   1.94106E-10+- 2.00000E+02
    Sc 44m (n,pa   )  Ar 40   1.26504E-09+- 2.00000E+02          Sc 45  (n,n    )  Sc 45m  1.31341E-01+- 1.00000E+02
    Sc 45  (n,np   )  Ca 44   2.21690E-05+- 1.00000E+02          Sc 45  (n,g    )  Sc 46   1.23568E+00+- 8.61707E+00
    Sc 45  (n,g    )  Sc 46m  9.88508E-01+- 8.70284E+00          Sc 45  (n,p    )  Ca 45   1.49124E-03+- 1.07131E+01
